graph_name,seed,area_constraint,hw_scale_factor,hw_scale_variance,comm_scale_factor,method,reported_makespan,dag_makespan,status,is_timeout,is_failed,solution_valid,initial_solution_valid,was_repaired,num_repaired_nodes,repair_strategy,area_used,area_budget,validity_note,key,family,nodes,edges
keyword_spotting_tosa,42,0.5,0.1,0.5,1.0,greedy,7205.5312424298445,4521.964761851205,completed,False,False,True,True,False,0,,3040.8211889374074,3096.3011950939976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 42, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,43,0.5,0.1,0.5,1.0,greedy,7395.537272598578,4667.899963950619,completed,False,False,True,True,False,0,,2965.1903771859006,3043.114728591064,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 43, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,44,0.5,0.1,0.5,1.0,greedy,6731.266781939944,4215.245674446357,completed,False,False,True,True,False,0,,2984.7516418843347,3014.9127719989265,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 44, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,45,0.5,0.1,0.5,1.0,greedy,6693.702519067115,3783.878034637584,completed,False,False,True,True,False,0,,3235.917664707553,3303.72523545679,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 45, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,46,0.5,0.1,0.5,1.0,greedy,7512.079284424665,4885.036112137015,completed,False,False,True,True,False,0,,2998.822401317103,3002.4784300983238,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 46, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,47,0.5,0.1,0.5,1.0,greedy,8289.32467492854,5421.967369468261,completed,False,False,True,True,False,0,,3200.2876814072024,3242.10268861563,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 47, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,48,0.5,0.1,0.5,1.0,greedy,7693.186529212609,5362.814601272894,completed,False,False,True,True,False,0,,3247.071683461425,3318.739309084976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 48, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,49,0.5,0.1,0.5,1.0,greedy,6408.474346070463,4553.779920442658,completed,False,False,True,True,False,0,,2810.769860686915,2824.963969016437,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 49, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,50,0.5,0.1,0.5,1.0,greedy,7025.375494685359,4902.404541177067,completed,False,False,True,True,False,0,,2867.5579198042483,2920.089448396116,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 50, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,51,0.5,0.1,0.5,1.0,greedy,7139.524680230848,4190.31870019855,completed,False,False,True,True,False,0,,2943.4697609851337,2978.664360280617,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 51, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,44,0.5,0.1,0.5,1.0,random,5748.769813391614,5748.769813391614,completed,False,False,True,True,False,0,,0.0,3014.9127719989265,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 44, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,42,0.5,0.1,0.5,1.0,random,6077.929038535629,6077.929038535631,completed,False,False,True,True,False,0,,0.0,3096.3011950939976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 42, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,43,0.5,0.1,0.5,1.0,random,6501.564044314667,6501.564044314667,completed,False,False,True,True,False,0,,0.0,3043.114728591064,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 43, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,45,0.5,0.1,0.5,1.0,random,6257.098484126896,6257.098484126896,completed,False,False,True,True,False,0,,0.0,3303.72523545679,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 45, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,46,0.5,0.1,0.5,1.0,random,5876.908736228014,5876.908736228014,completed,False,False,True,True,False,0,,0.0,3002.4784300983238,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 46, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,48,0.5,0.1,0.5,1.0,random,5871.796899756153,5871.796899756155,completed,False,False,True,True,False,0,,0.0,3318.739309084976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 48, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,49,0.5,0.1,0.5,1.0,random,6453.078523581139,6453.07852358114,completed,False,False,True,True,False,0,,0.0,2824.963969016437,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 49, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,47,0.5,0.1,0.5,1.0,random,6026.287251104202,6026.287251104202,completed,False,False,True,True,False,0,,0.0,3242.10268861563,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 47, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,50,0.5,0.1,0.5,1.0,random,6114.71548366334,6114.71548366334,completed,False,False,True,True,False,0,,0.0,2920.089448396116,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 50, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,51,0.5,0.1,0.5,1.0,random,7130.084237263359,7130.084237263359,completed,False,False,True,True,False,0,,0.0,2978.664360280617,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 51, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,42,0.5,0.1,0.5,1.0,diff_gnn_order,3178.777355637618,2878.2248052848845,completed,False,False,True,True,False,0,,3089.018902328832,3096.3011950939976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 42, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,43,0.5,0.1,0.5,1.0,diff_gnn_order,3149.926944571024,2896.845672723592,completed,False,False,True,True,False,0,,3039.438112116201,3043.114728591064,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 43, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,44,0.5,0.1,0.5,1.0,diff_gnn_order,3087.5435442725097,2860.410078633444,completed,False,False,True,True,False,0,,3000.9666376097016,3014.9127719989265,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 44, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,45,0.5,0.1,0.5,1.0,diff_gnn_order,3656.229493952643,3157.187169431232,completed,False,False,True,True,False,0,,3297.07987795623,3303.72523545679,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 45, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,46,0.5,0.1,0.5,1.0,diff_gnn_order,3325.7205966358724,2605.810151432199,completed,False,False,True,True,False,0,,3001.7579741839163,3002.4784300983238,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 46, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,47,0.5,0.1,0.5,1.0,diff_gnn_order,3455.915688294868,3001.67494858548,completed,False,False,True,True,False,0,,3236.9008291706814,3242.10268861563,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 47, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,48,0.5,0.1,0.5,1.0,diff_gnn_order,2727.6414746099226,2686.4960690764365,completed,False,False,True,True,False,0,,3316.389061579799,3318.739309084976,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 48, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,49,0.5,0.1,0.5,1.0,diff_gnn_order,3800.266275725744,3382.2077132532527,completed,False,False,True,True,False,0,,2822.0299541447857,2824.963969016437,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 49, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,50,0.5,0.1,0.5,1.0,diff_gnn_order,3504.407813144483,3147.162207835312,completed,False,False,True,True,False,0,,2919.403075433769,2920.089448396116,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 50, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,51,0.5,0.1,0.5,1.0,diff_gnn_order,3101.144920664693,3044.603321132184,completed,False,False,True,True,False,0,,2978.559480255873,2978.664360280617,Valid solution; no area repair needed.,"('keyword_spotting_tosa', 51, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,48,0.5,0.1,0.5,1.0,mip,5353.086233867415,2686.4960690764365,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3317.9351520805226,3318.739309084976,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 48, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,45,0.5,0.1,0.5,1.0,mip,6217.022425646247,3157.187169431232,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3293.32081953548,3303.72523545679,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 45, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,46,0.5,0.1,0.5,1.0,mip,5028.398253300767,2605.810151432199,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,2982.370020133621,3002.478430098324,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 46, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,42,0.5,0.1,0.5,1.0,mip,6401.114487307256,2878.2248052848845,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3085.2728187640687,3096.3011950939976,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 42, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,43,0.5,0.1,0.5,1.0,mip,6128.995529174145,2896.845672723592,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3035.2373348363285,3043.114728591064,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 43, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,44,0.5,0.1,0.5,1.0,mip,5878.093578243348,2860.410078633444,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3007.741582110544,3014.9127719989265,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 44, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,47,0.5,0.1,0.5,1.0,mip,5634.950151475761,3001.67494858548,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,3235.509246418821,3242.10268861563,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 47, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,49,0.5,0.1,0.5,1.0,mip,4608.064687555785,3382.2077132532527,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,2816.004054602661,2824.963969016437,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 49, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,50,0.5,0.1,0.5,1.0,mip,5843.789480917507,3147.162207835312,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,2915.982746989569,2920.089448396116,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 50, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
keyword_spotting_tosa,51,0.5,0.1,0.5,1.0,mip,6394.719443069773,3044.603321132184,optimal_inaccurate,False,False,True,True,False,0,benefit_per_area,2971.54354426987,2978.664360280617,Valid incumbent solution; no area repair needed.,"('keyword_spotting_tosa', 51, 0.5, 0.1, 0.5, 1.0)",tflite-graphs,123,139
